latitude,longitude,altitude,imu_acc_x,imu_acc_y,imu_acc_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,lidar_distance,speed
37.7785373768835,-122.42146411811933,406.3736077119903,-0.8131993606296319,-2.6953685189586074,0.8980080033427197,21.694425799956772,90.22734911456428,-6.485244524101418,70.28375872356197,14.053016734212783
37.76995078700166,-122.41753676677713,209.30667010715666,-0.27372871771407825,0.40303564258986435,-0.6637247707358527,47.27878362578485,-34.47104674226971,188.84359276047704,16.761571486982305,14.778884056467383
37.77864112986734,-122.42429810612761,280.5203752282193,2.213648543416567,0.18380543741171612,-1.2371918299895175,-28.26606227366863,-141.9602226535737,-21.28756706639213,35.96345483266694,12.397944883912364
37.77019149677943,-122.41992922480557,149.57760239444912,-0.34291002359823597,2.0358979916422113,0.22407342786105056,57.15985411917829,-72.05578333922554,-34.55976587357098,49.701583455203085,24.533627109105943
37.773212371648064,-122.42230445449162,225.5440687721414,0.9674422584441728,1.436639668300764,-0.3001127350549996,13.312154042537767,-113.29921312532002,-30.23415268428585,36.245039114594086,20.205665994394938
37.773203845103055,-122.42048620623814,219.7119128998187,1.7586172143769023,2.9064130174928664,-0.6413318038525566,-60.79625865686952,-115.77646955487026,-97.39001195988091,30.877946724095324,23.32548637565299
37.77104682457463,-122.4196186132968,225.3554551190633,-0.9364353804216853,1.1673062603491167,0.9871896710585406,47.16142567778286,2.018621611019817,-65.71463028296252,59.82201454476444,25.684762499753724
37.77518813842227,-122.41461079230274,238.12676426248686,-0.9621455151871288,-0.5948882996375978,-0.46150727787504475,-6.109669493565757,96.43452862220232,73.7376399371584,60.83043349574531,14.166281124653658
37.77871506384909,-122.41835300568108,87.78698153140803,-1.0853153574341663,-0.479124826005051,-0.7440080763338905,72.74879234487334,7.610078560825105,-51.20141761692455,107.05697374719217,14.089096166025868
37.77022803464701,-122.4166371844027,209.2660154808457,0.17312526186871796,1.0031417850472735,-0.9232366202181534,9.117815424189265,-36.06852114548884,164.75584568740953,13.243822850906582,15.514923548617277
37.76993049503992,-122.41840413805251,368.6884642497424,-0.5921765469587935,-0.33648494730960427,0.7326885652522104,12.26516708393577,46.31103666139826,126.4140108646447,15.085315807402267,18.970401929366624
37.77101949074532,-122.41686788369485,136.90690568262977,0.1218859476697931,1.983032276240506,-0.8481365995708353,11.799352140887013,-54.81163947078594,50.60331301305393,36.675095078434715,19.42796264566555
37.77578786937162,-122.41774970219352,235.79417136671472,-0.4896863582088304,-0.2391016858832915,-0.23600978046955923,7.01533834379618,37.069724385839066,2.5069809113281107,65.1748628648853,16.291049832042525
37.77802542928494,-122.41614094101612,224.76711152108163,-0.22737387640695528,0.08441460408955563,-0.5625756000082108,-40.92531619258318,64.85540217726714,-61.148073900865185,78.62277859772115,16.40634226135858
37.77488426570322,-122.42551188533685,449.39468565360295,1.2272046701684165,-0.8291275881749717,0.6422011967805928,-9.064971760456272,-64.48709831423164,11.432614968152738,16.710483654247298,17.192897626092247
37.77675416376139,-122.4304240752062,458.93088185022117,-0.025236237352281123,-2.323500599315427,2.0793580425374083,92.64022724680324,-59.48588053769559,-93.71815454113526,57.72731113757522,19.756853997192856
37.777204848797744,-122.41352447904384,358.9728560820895,0.2836279918005899,-1.4022156906733518,-1.2690286051045183,-94.53824325055935,117.48911678576536,165.3905030697914,29.07473042712232,7.675727473551474
37.778127056426946,-122.4186894894932,359.5873714614837,-0.8514183479621856,-1.7842778238428043,0.5879247536428756,-9.748062127793776,112.89974385986065,-30.00923212554871,74.7486328452463,15.691227786141742
37.775449216708076,-122.41781535126087,122.26335180747074,-0.6840326768493513,0.9434502926716056,-0.3298990425553235,33.86610316303247,-2.028371861512336,-78.14395663388179,85.56793962278823,19.85049457255247
37.77808715107602,-122.42277237571204,408.12588452818693,0.9745872522485484,-1.554218410272142,-0.12362593295996087,-26.588310482809664,-13.4618859308976,29.584774657486072,35.97539275798844,12.183371498759968
37.76652324852874,-122.42123135581937,354.196860507519,-1.3842374471923091,1.0079487586537161,2.4720886073049195,62.02615936095615,26.92259139742695,-34.88150674470841,32.302809468270354,31.066313272592424
37.77695614593965,-122.4235407383078,435.25491194655444,0.7113706742617896,-1.100443706502129,0.6996743596682122,-26.615633378572884,-0.42607444005996153,-43.691834097052045,41.03955755240568,17.39505293663303
37.774591869164276,-122.42578649937919,450.099147797923,-0.5855672752852309,-2.2413977003445824,1.7743334295972604,71.06967346517489,9.549718549611066,6.311166076697285,44.942331696861594,18.4120645977955
37.77809905313122,-122.42247463091404,206.3180739234199,1.8121283968993407,1.1325915715252377,-1.230938505558394,-28.812042487301387,-128.0048105855132,-80.31845050692063,52.27512973464721,15.739662776269727
37.772728046947115,-122.42134800629779,271.31112782937794,0.1793675679734271,-0.8348897477666655,-0.5511700400540472,63.14047528236228,-66.8240239801465,178.19749131385666,19.257958383454195,11.527894272984174
37.77277700207064,-122.4124841864292,195.51007414176627,-1.0471357797545013,0.28252523030940396,-0.707146827409556,-12.020827204356875,95.1084456006131,112.02744747798715,49.95229596475101,15.4452887831108
37.77782259649538,-122.41811354645442,267.81446250304816,1.880433097929977,1.5155483887290666,-1.2872289435965505,-116.53512434150166,-37.12541924150771,-77.27240975101525,42.73518031890027,16.838131662548708
37.776001425331344,-122.41370496299679,268.88043489773924,-0.9326799327742011,-0.36696686158568287,-0.2085125714789809,-44.5664431520231,134.44366047756247,11.727022165176223,67.934812975739,16.382517050168254
37.77299570771731,-122.41793003963339,430.8134894570859,-1.6213024983869933,-1.206251140001807,1.9246991165920055,-4.584123742899536,160.4542076585019,-22.48077988154645,56.38745711110765,22.93553022142785
37.77127511946397,-122.41266837394441,189.69497947126683,-1.1541570071094869,1.304603707616154,-0.11790266302050027,-19.193842567522037,93.73500263473719,29.991964217175745,54.468590998314326,21.33695186067408
37.77074738800122,-122.41979878556288,187.21011257336414,-0.4836778880337112,0.3140032292208632,-0.27379616984862254,83.04598308283613,-59.15872273323699,123.56228358538084,33.66700829944806,16.5393135688798
37.780577018906634,-122.41568598723205,311.6170668975361,0.5670536744821975,-0.14704810463433537,-0.7307274741211033,-117.98560308765143,96.19220593986026,-97.62636983917399,73.8667652500715,15.207550506151229
37.78057475556169,-122.42201736607372,293.1019875270924,0.9605495500154532,-0.4757322799494512,-0.4609278971511225,-34.879302276321035,-25.742449521072786,-111.92905396194344,72.93917283046852,14.962653764606992
37.77418943637895,-122.41817007293503,184.6117740286432,0.5601179234161743,0.7824925765871672,-1.2036291827648478,0.6027523651528773,-55.40720210019883,71.80962564472058,38.05610846145491,14.29692968294156
37.777431389606,-122.41645141143904,181.44207871530907,-0.09210078212622905,0.15954408068219456,-1.0072631190631767,-17.225969886664856,25.347548124061063,-9.725927960923057,71.94609743395036,14.326768359950796
37.77659844571574,-122.42186013042382,65.18625100000438,-0.7458328324479471,-0.5844102128681454,-0.8931928993664641,138.8502627836458,-92.71587142549222,33.13918564182101,85.83613896886891,12.17468689956932
37.77323679413042,-122.4231072461028,285.886620138216,0.20894717760566328,-0.2490118649513367,0.1811951565193246,56.09589486475958,-72.25043105563526,47.519112124268425,34.895016541725575,17.045309079206437
37.77178215377075,-122.4221310728572,277.9925368135316,-0.8836490593013426,0.7264473829520627,1.5709006674934682,56.99982774737238,-5.569404402497453,-111.9006884258425,63.71723991464257,27.03253211705683
37.780107105736825,-122.42206753056534,523.379476248567,1.156172850423026,-2.534753287540964,0.09701802486767579,-81.9911198614702,54.926182270067464,29.009049670686494,32.0592655978118,10.397770328248516
37.77529524817177,-122.41733541330608,247.25242862609525,-0.387984554224867,0.8532472553560496,0.27671698180838805,-30.081773022968722,52.48861444094819,-106.56159875253644,72.23341761828951,22.270616394989595
37.77516158105888,-122.4221337218746,382.7139226424373,0.10785446247114253,-1.8861298594681086,0.12374166785811534,30.12562441543028,-4.006344586817612,121.11665888259063,28.3679052462851,11.812781200910166
37.778183972124765,-122.42909962432637,250.55034926679255,1.4856849539100774,0.21325585428746774,0.03797049168088604,59.14895457080005,-188.1402226314903,-146.30759192018095,63.6034495294816,18.527800964407465
37.77296582399787,-122.42106257413367,358.30046774401904,1.1454985263614974,1.2871441906042835,0.33385992447504825,-58.20203316519011,-39.48997442383129,-52.04364991054399,22.70500235069454,22.60650522973175
37.7745364859115,-122.4182095097454,196.03621596297023,1.3957785621168344,1.9750983796220114,-1.2836886615799565,-56.22290328443592,-76.55265258112186,-13.175514329114081,34.705798834285716,17.718697122445878
37.76784381148181,-122.42355173677302,289.81715606688624,-1.5910771392633956,-0.9446334084658291,1.4902929142944035,163.04203661747113,-39.99526098973597,143.12645476691029,28.329852213250067,20.138166410590568
37.77857891317807,-122.42462803187601,407.7909091514039,2.069431492156636,-0.41963214113349057,-0.3052546826209486,-61.905374849269016,-79.0804422954773,-49.974436323962344,30.19053262041815,14.789944956865916
37.76848058382165,-122.41641088079606,260.4318541556769,-0.5783623094736275,1.5286685695431468,0.45968056521522255,0.1197240030446871,24.771743495808575,55.86329044258223,24.8080426164844,23.69196671383203
37.775771404629715,-122.4194774518466,129.69410004527418,-0.41689740630726785,0.4436461432799441,-0.5425994633592819,55.12096094563054,-38.50908403243429,-33.26816476382618,77.72623296451275,17.058764642780126
37.77355896013895,-122.4152452002457,140.22457355139917,-0.37662562750136314,0.8522641073818006,-1.0650457103989885,9.113240082418326,6.430290041814812,70.02673844282744,53.208888827165644,15.517122162088459
37.77273722741584,-122.4089042788995,149.22310096874514,-0.9946646502532146,0.9212731684138554,-1.3715764374759896,-50.87853322048722,124.25764424015838,131.7916207307796,49.54620938833109,14.574489998719372
37.77228907342579,-122.41965523811332,358.57413229406166,-0.5134696721003708,0.6482446812539849,1.4457327522893375,-18.001527831290314,55.095746324821505,-94.64173217936751,50.334998815202866,26.254180121932094
37.77345213729473,-122.41584479621744,214.21533029510854,0.7882131579659859,0.971667502272659,-1.500011188595659,-42.88148700292566,-24.978516862497745,120.07016378770251,22.33853039222124,13.330806485317293
37.76797141634683,-122.41739748074788,15.76811244001442,-1.8978457649323301,1.9556053868697254,0.15084053300086553,141.268498010914,-47.150840615302634,32.753431764364784,67.7692618086498,24.048409906885198
37.780037925094696,-122.41810051784961,353.4286274004705,0.6191268690137856,-1.5982220969603853,-0.8891202491284294,-65.65383437940314,58.89258538081424,41.44196218575056,52.38335762779675,9.2656297779904
37.77204507843403,-122.41627128716394,318.54048419708914,-1.6324137230370042,-0.16973624700738116,1.257436901587825,7.363615287813209,127.82623410859514,-13.166791509348116,60.410867405650066,23.107809501579563
37.77441923116416,-122.4240286794052,409.4011834106698,0.9585886412565938,0.7019703187531908,1.1845367842242431,-40.12476571043927,-35.951186479860894,-139.3103767187077,38.53450859790043,25.004803543193646
37.768803973450396,-122.41622223781783,304.3147215872302,-1.5771416485999683,0.1436790586089442,1.0783553470197083,32.77594033754261,90.36833623253287,87.46766489167145,34.85669130761727,22.422162011959443
37.77298922182893,-122.4276996891789,419.9269671039948,1.172625880556353,-0.6773953337743317,0.7901194116496777,43.74202904745414,-123.64106517887765,41.18576532664804,8.978615845454655,17.832005519676972
37.77773728222442,-122.41746548577234,415.38312877357464,1.2815331748840961,-0.24640845998012278,-0.521221204798175,-130.0589156670113,59.57095558733468,-3.1756026187574493,30.64708114172598,14.726390394586362
37.77862730503959,-122.4161696006192,311.02271629802294,-0.25237747214920253,-1.3670047385304684,-0.5916297235231477,-45.10215315205155,99.13893615436803,37.370197193924206,63.36344280541668,11.509608442809247
37.7693596577313,-122.41944066006297,317.35130939560025,-1.3645801564022915,0.16577265574269404,1.5271476527628,54.553222106637726,47.516130042991186,21.081406654867077,41.306306431236955,24.56245613782417
37.77523048773864,-122.41964806205944,185.2940833542687,-0.5882477300939947,-1.2074496306596414,-0.826460823431391,85.00684996877747,-28.254426152820002,137.2358589949758,54.3549180905154,10.021018256230633
37.775143693993215,-122.41585882406936,400.07357295176143,0.9365596880650072,-0.17555781005974086,-0.6455027933201357,-113.53600824100549,67.72303723715109,89.20838399518493,14.908448180832231,13.876888071399321
37.774334667967516,-122.42040591450947,233.85504150643263,1.258906255865878,0.8757402144439868,-1.0977696730868463,-13.371393665868313,-94.97733517643258,55.330162706336644,25.85649949454212,14.78064700907667
37.77637357262309,-122.42140837480275,179.9437788135217,-1.3721684193573747,-2.103819347210248,-0.2137676064367216,137.62991395952173,-12.973385433936125,97.97999631670274,77.4991033422203,10.44302570158678
37.77245053404925,-122.4201909067413,269.27997438813327,0.2636335528359142,-0.318434535184956,-0.566682571335981,37.420290844820435,-52.771015565506836,153.81203600401463,19.12501529258448,13.143491738097278
37.77113774493573,-122.41727566430286,125.40990646255503,-0.6594092665401913,2.5459779826483677,0.2598529482958139,21.17921791385383,-15.802130033277408,-105.85434865914668,68.14752822960637,26.926019723175724
37.770775568975324,-122.42099024104978,359.9022539078361,-0.9774899924947744,-0.380804397476455,1.4977634901027153,47.708594417841006,34.84804047456047,20.66235070718896,38.443271787930335,22.73217306816594
37.775657038125786,-122.42537138261048,335.7266433314238,-0.2889276873757431,-0.44798711565945604,1.5009250147274276,53.68670307396549,-28.585095216159424,-144.95029263058882,71.6033321209539,23.39511019322873
37.77173234888226,-122.42858999492721,355.22519144873826,0.18530427318921733,-0.6106237072057641,1.3915864865577012,112.59525467284266,-128.15403964883777,6.222722691829112,28.837515986402206,20.938017886814052
37.767914688678495,-122.41743723540408,378.53090821249253,-1.384495701476796,-0.305914564068772,1.3980594623774862,29.8239032828444,88.50637935964403,126.89982582896407,17.322289843083105,22.040188591442565
37.77210575848144,-122.41769445089386,242.4038142682548,-1.5035223231208128,-0.35421801567847866,0.610970114848659,60.039437564548024,59.01774404435258,48.371230120129326,58.937507590044426,19.32877440839494
37.77068062344442,-122.42323297329095,178.5172682052849,-1.1709394874864951,-0.2798388246873451,0.5867937327734533,157.45406008944582,-81.68117059486272,75.76700831180113,51.56838293970765,18.729965537710093
37.77483161393562,-122.41696130194295,323.30214035549847,-0.9011386441680433,-0.36958636339823614,0.6791858361999495,-21.12586773465407,105.85247824827428,-33.25544444270815,63.46102021429429,20.120773463630577
37.77385275564246,-122.41911992903215,457.70067905695976,-0.4342632570740167,-0.7808826338771455,1.3882774503095943,-45.89423993100586,107.94469930549104,-23.80875871603836,39.53900448903678,21.539018089182488
37.7785582039867,-122.42716843061982,262.3285614314178,-0.5524448319145555,-1.4078487190673699,1.060043692061684,112.76816330003204,-62.02027316527924,-143.44172503485416,95.86590110121088,18.875025085223687
37.77553103477277,-122.41948827709749,339.03939667867405,-1.076982694182646,-0.7613987857182258,1.2190877340433008,9.077894879204857,91.060310960469,-83.32395814376045,74.49293757487976,21.51176484612638
37.77417594548813,-122.419171265174,220.4769465924127,-0.811284027469352,0.19368293566866157,0.3592978533167346,39.76210943183458,16.758577271350223,-38.29566158972325,69.30916574140399,20.220094739008896
37.76834872376301,-122.42254758457342,216.14355906311292,-1.0964071645780682,1.289831139964918,1.4766113171281878,109.63228498314702,-58.93174536631181,-39.1710614164908,48.963312768180856,27.63820408344764
37.77286969735475,-122.42714658147686,221.93846404725025,0.8321390025625862,0.9318357419904554,0.28988151586050276,90.8139337569369,-183.82329112993946,-48.88453572949774,40.88743338657175,21.060947212641203
37.77420221376166,-122.4136322860801,275.8246568687516,0.4906742140468572,1.9431978879522593,-0.4412892714485288,-123.38024197785805,73.95917145673883,-65.91780802954686,44.96052809365739,22.05673235145835
37.7759823786648,-122.42310892060507,303.4391414871514,-0.47127340122071865,-1.3108872874368283,0.585560895476597,65.88283024439991,-12.867465134144517,-6.401564681407526,62.703807480937854,16.37907580970159
37.777947678237574,-122.42579187173482,399.98226972750115,0.995836993084547,-1.1205183834120345,0.5098262545089215,1.3853407704959584,-56.02580067352153,-64.34173530295875,47.138774151722956,16.4941175938415
37.77121664840489,-122.41817363088786,239.7810915015485,-0.494662339960011,0.2732902950865558,-0.08036950338571489,37.55577963385137,-4.273067253153601,102.01953629167959,33.22722660062631,17.511279516686223
37.774666979864996,-122.41781956431534,289.11773656927915,-0.27954720059621274,-0.5498837240483311,-0.2292023546772991,-1.9045928312873008,38.27963387010429,69.10995824186558,44.72584499989209,14.872873178554753
37.77566896092254,-122.42365777160919,387.12396992573696,0.687098182911682,0.8763002296478435,1.384440938756999,-44.91747042419463,-13.651425215583789,-215.90570014945715,58.84945016448279,27.00995132702141
37.77172817022525,-122.42101427285624,61.69189216997239,-0.4137133529655604,0.8567099090236433,-0.8500348701896249,128.7804120605754,-130.02553563508218,89.10474089171214,52.17359142448493,15.846494911527612
37.76963091609622,-122.42605455457998,201.4868549085879,-2.1197220627101445,-0.3485911259538203,2.1321642032287804,210.40655254582072,-67.62269269314393,-38.97291627998814,73.61133703361585,25.811240560233756
37.77273054647533,-122.41506409159915,341.09539900702185,0.09223976294910191,0.7631515194233214,0.013254119799299871,-82.9201728277308,81.41537793803516,28.580079493819348,28.979315779259757,19.908097552419846
37.778512092732996,-122.42112177523163,304.03655085305934,-0.9765489415894175,-2.4996535076094104,0.2608280449087564,61.96215364372148,51.43356846274702,28.16642433843283,77.73735461135324,11.77470969203473
37.770104960608506,-122.41937858956804,477.32879822120333,-0.05267749121985716,0.0026439625033389882,1.4412606550336007,-46.8254638491472,67.71898581254388,42.60576510112275,7.407892264769181,23.265432554259004
37.78124618317194,-122.41832663330844,194.93484512150295,1.030728571018009,-0.853328058171441,-2.1334383771922543,-31.002147442372095,-29.774686706802232,47.97807278441026,64.46307324987924,6.055432062341538
37.77647914280913,-122.42082876715618,368.7132833584774,0.3901852143493841,-1.0116226714174235,0.062259750497994024,-19.94156902924202,15.042565902807688,21.925411548443286,41.601357411153224,14.785368874744446
37.77339213023594,-122.42396179439991,352.61326549415935,0.1856362924603811,-0.24531647588293454,0.9153118497382716,35.016212406752175,-45.51173334208578,-21.44874350820126,38.089034017011556,20.552992991621327
37.7738992707847,-122.4119747642018,236.17148990308684,0.2258233387446928,1.545943803245462,-1.0056481157383943,-106.08182337851525,81.79201950375361,23.779359884270903,40.772017984888656,18.124934875369853
37.77442339899693,-122.42119101107282,361.9683926552938,0.8988653309773112,0.6935256878988002,0.3851948495626622,-50.474784759543006,-19.31119395540417,-63.30413577101076,34.2535988160335,21.325756897362183
37.76824645274126,-122.41408778803297,275.2269592662001,-1.2613099689483291,0.9152260945654266,0.5645831036423063,-1.196660843675542,91.31901438917424,101.07049298382475,27.565895540241247,22.411111682018273
37.767579970692694,-122.41258108824495,122.67148446842188,-0.3886257896562618,2.371019789564887,-1.0888667552707916,-1.0233454663212396,-4.6757638320157895,163.6506405229389,16.42873439385042,19.04555530007933
37.775296795961346,-122.41403207363939,175.68462210041895,1.3552811980456865,2.4306508122368555,-1.7903293163012406,-114.09127870535416,-14.918372854942001,-17.864640219399437,39.67047869159173,17.25141152446699
37.77382509046621,-122.41622920346707,140.0655951269587,1.665164209200635,3.024757422914986,-1.8018235417486796,-81.4990080846142,-87.47189099224434,-18.055707836658524,31.894803436680384,18.603445399325132
37.77828816359986,-122.42183444365665,360.64926212781427,1.7658993269716605,0.08461134912503296,-0.5672395036401265,-78.15839136324766,-45.985655695253904,-53.85093423569365,37.2897049627753,15.416074691772923
37.77671268839509,-122.41293525948316,241.88053306422265,-1.026613665747404,-0.19944270644552264,-0.3302043736084055,-50.42787649136248,144.71590765723684,-14.763159090441324,77.69159566240022,16.637336627958177
37.778849067412914,-122.42129095998685,62.35809375559893,0.11859126817805443,0.5399284803676705,-1.1599247343910946,65.47831644138124,-97.05194689235245,-92.78350119786268,96.25554258648623,15.009954881031804
37.77968995439906,-122.41877781307785,163.1017630974976,0.9442498043784766,0.2299210814755025,-1.7099554312398904,-24.937090094593607,-49.5343819959416,-24.49904039887451,69.70320960491915,11.336609487364335
37.77884148244608,-122.415433429919,165.59796412866103,0.5617705860191026,-0.07630094776991263,-2.046326568579137,-41.441956190058335,6.0575058471745695,62.828526389061246,60.92269910634306,8.758367914888378
37.77279551380151,-122.42013426213758,255.78511193471118,0.43115245699697163,0.6754947918726271,-0.286425067160659,9.512441001267954,-52.22135825618058,42.7864157153943,31.458162529944943,17.874931603002928
37.782637404687456,-122.41635862419942,194.25143032241468,-0.436769861379327,-1.0567651745488873,-0.966140248327756,-31.126480828471003,87.27028732107325,-98.30608250224412,109.8127945451366,11.950440918638314
37.77799071648388,-122.42269352157238,319.8642078202034,1.255347006810098,-1.187115160766058,-0.9706967628388019,-2.5055638396842808,-70.93411124237645,77.58876327599857,33.39700986406821,9.280999828431709
37.77476061787573,-122.41677010941277,177.21949766060953,0.4493492430707211,1.0939429771788265,-1.1707124586009134,-23.711975684484024,-24.677787496488925,28.33033139391931,47.39984519074474,15.765863920930363
37.77551531964501,-122.41418289346939,214.24324808075676,0.049359199601391505,1.2395987186710367,-0.737305741070221,-73.1965763105894,61.313981556962744,-41.07891239539192,60.794024416808824,18.78240534670636
37.76943717230058,-122.42450204556584,416.8150743750524,-0.0899559041982392,0.510915107410014,2.0487824552771317,33.144958305245396,-32.5374515435428,-47.479344674005304,21.958182310664053,27.506615567743832
37.774392576112135,-122.41986567900175,331.1427068004744,0.16173876226455075,-0.0685512178812776,0.2506494016705892,-16.366698252732505,12.289713310831454,0.9656622082875861,41.00878468573204,18.445499932697384
37.76991691259293,-122.41533752827294,33.577886764295016,-1.9081753343801502,0.5413578914703561,-0.7151799167150957,130.14318300079086,-8.082472359736883,159.39436335136622,60.52431766936031,15.754541180961738
37.774477889150496,-122.42117306873868,417.93139727104335,-1.446379969313794,-1.8359464203566416,1.880186906368199,39.161171651775945,106.17255046115716,-28.74658575249169,63.27117931654666,20.791854694776074
37.774775093352815,-122.42103861492517,355.56142594376973,0.44197658260823597,0.17954384173664262,0.5126928225768961,-29.458870214586984,0.9858443373925145,-52.59715260933076,42.47600825653009,20.472859745470405
37.777404997530596,-122.42294189804406,475.2463885225038,0.6325002898796221,-1.4985806096364924,0.8213446775307797,-43.28244540701469,32.64433205097679,-35.63497540129035,39.76463959089528,16.79581806610438
37.77069164073467,-122.42083869178549,273.16972303989115,-0.8828258642958791,-0.2921960950996416,0.6899380295708376,81.40969195046297,-14.160457209344582,84.12736613619983,37.02656081345359,19.152212043312385
37.7739143267129,-122.41515671883027,217.89523186576662,0.6621906027515613,0.9475739786435474,-1.4377933128861602,-53.528916402165024,-2.590351568745852,101.68424587534948,27.93405967849848,13.747621649269062
37.77605773357735,-122.41716057276717,474.37463087066595,-0.15939617310097742,-0.7679696316061005,1.0485516827170493,-101.9521329642698,150.32840245093658,-58.44653195287621,46.895362165234644,20.535909339107516
37.77762254349247,-122.41876130329445,385.1782875922322,0.7195441968948374,-0.7657680871297629,-0.2781302319038491,-75.00144334132659,48.4801724199584,6.1702958279305555,41.144893194882584,14.263519483480446
37.7696971892182,-122.42316151980738,266.06928158991786,-0.25715499782572443,0.49895116064910344,0.7451102159232473,86.66984359976527,-83.18188677538947,52.24910813375672,27.444529653369933,21.48424618696589
37.77431432355245,-122.41922920514462,302.744251442686,-2.071535903037486,-1.6837401312531057,1.3267886200043273,78.2532619436236,105.54594651903395,4.88998599378651,78.15446841190317,18.976621102329187
37.781292851933664,-122.41793463874032,38.170875808036214,-0.04888891566498845,-1.6407488786354365,-2.83002663321625,77.5088868030622,-59.09361768534496,146.1240533994481,84.58109496943278,0.5544417508754833
37.773420235616015,-122.41575363261954,216.01241202124527,-0.5634205999346517,-0.8786899237905447,-1.1321963759429068,32.705538413752016,26.569236723347768,214.05951592132786,33.202848253810906,9.33696968067405
37.77530874901573,-122.41671276517275,182.23779821010442,-2.057423265011837,-1.2098441613018607,0.21078782687391057,81.09260287911803,90.61981714115183,33.944523725025256,88.87030996224286,15.663946710832704
37.77473880953469,-122.4279017112571,371.24371578909535,-0.6561847248955491,-2.9113518463817845,1.1560758119404455,149.38451020311211,-64.70799390135349,94.87191119935684,44.53429864655477,13.1961515171464
37.772276016156276,-122.4223296916005,170.8958683160902,-0.10250048908070528,1.537217219045623,0.3685125929043904,65.42581337721128,-92.59921866805595,-82.21024440881035,59.59325028298233,23.89896728244321
37.775435984976454,-122.41627384385677,347.54136618456016,-0.5141019610248893,-0.5176243265405742,0.3165614099543155,-49.26989406924733,111.17564960146726,-1.8122862634555654,54.20393677397161,17.931831830096765
37.774140304177436,-122.42111839501219,71.63771125431572,1.3209980812067532,2.0552241045072392,-1.7589575321114024,36.54128354807112,-181.4214549340172,18.225177921103036,42.452880258739995,15.552251917334049
37.77433837732499,-122.42296062238213,301.8335586231926,-0.9908847621161456,-1.9954068171713835,0.6187559958590675,108.6111231045028,-8.268550675955332,92.25070886627437,52.69408045326633,13.982889887045122
37.77477146557969,-122.42167953842474,366.19824583782304,1.0939147768730129,-0.4873503233738252,-0.3507745536972718,-21.84882042444426,-46.00736070988536,81.52370531972069,16.498807950817145,13.823740523848791
37.77568411310073,-122.41641291898894,216.9064980076027,-1.0178514932184566,0.7065126150957577,0.46782451996121516,-14.04653091703181,84.97299251683003,-132.11844276791516,89.22056963870611,23.077832150191785
37.77322315673111,-122.42184506121278,286.7131461637062,1.4421481911178966,1.4646914289330264,-0.3386308629933471,-29.96264002025333,-99.67643102885265,-18.209491376718088,21.895552016666915,19.94331907282257
37.77370694669924,-122.4176220089708,315.8421428858253,1.9622277749576118,1.620174554045646,-1.2049354470327551,-111.30718806297187,-47.95244641262814,51.287776422361794,4.113031949625778,16.448643996204904
